GeoId|Geography|LEAID|Year|Iteration|DP02_59est|DP02_59moe|DP02_60est|DP02_60moe|DP02_60pct|DP02_60pctmoe|DP02_61est|DP02_61moe|DP02_61pct|DP02_61pctmoe|DP02_62est|DP02_62moe|DP02_62pct|DP02_62pctmoe|DP02_63est|DP02_63moe|DP02_63pct|DP02_63pctmoe|DP02_64est|DP02_64moe|DP02_64pct|DP02_64pctmoe|DP02_65est|DP02_65moe|DP02_65pct|DP02_65pctmoe|DP02_66est|DP02_66moe|DP02_66pct|DP02_66pctmoe|DP02_67est|DP02_67moe|DP02_67pct|DP02_67pctmoe|DP02_68est|DP02_68moe|DP02_68pct|DP02_68pctmoe
9500000US0627180|Newhall Elementary School District, CA|0627180|2019-2023|001|48711|1422|2179|327|4.5|0.7|2058|378|4.2|0.8|8039|819|16.5|1.6|10674|806|21.9|1.6|4821|535|9.9|1.1|13757|926|28.2|1.6|7183|705|14.7|1.4|44474|1391|91.3|1.0|20940|1267|43.0|2.2
9700000US0627200|Newman-Crows Landing Unified School District, CA|0627200|2019-2023|001|10306|642|1637|612|15.9|5.6|954|401|9.3|3.9|3584|557|34.8|5.1|2330|374|22.6|3.7|576|287|5.6|2.8|813|270|7.9|2.6|412|151|4.0|1.4|7715|658|74.9|5.5|1225|301|11.9|2.8
9700000US0627240|Newport-Mesa Unified School District, CA|0627240|2019-2023|001|143872|1562|5541|664|3.9|0.5|5618|779|3.9|0.5|18136|1317|12.6|0.9|25870|1437|18.0|0.9|9438|922|6.6|0.6|51093|1638|35.5|1.1|28176|1343|19.6|0.9|132713|1746|92.2|0.7|79269|1882|55.1|1.3
9500000US0627300|Nicasio Elementary School District, CA|0627300|2019-2023|001|589|156|0|14|0.0|7.0|8|8|1.4|1.3|82|49|13.9|6.2|131|59|22.2|6.5|24|13|4.1|2.0|172|56|29.2|6.6|172|52|29.2|7.7|581|153|98.6|1.3|344|91|58.4|10.4
9500000US0627450|Norris Elementary School District, CA|0627450|2019-2023|001|19765|1264|696|278|3.5|1.4|574|192|2.9|1.0|4191|663|21.2|2.7|5235|762|26.5|3.4|1968|488|10.0|2.4|4415|627|22.3|3.0|2686|428|13.6|2.3|18495|1219|93.6|1.7|7101|736|35.9|3.7
9500000US0627480|North County Joint Union Elementary School District, CA|0627480|2019-2023|001|2613|364|218|130|8.3|4.8|203|111|7.8|4.1|746|220|28.5|6.8|624|150|23.9|5.1|185|72|7.1|2.5|507|138|19.4|4.5|130|65|5.0|2.6|2192|348|83.9|6.3|637|153|24.4|5.3
9500000US0627510|North Cow Creek Elementary School District, CA|0627510|2019-2023|001|1151|183|4|4|0.3|0.4|91|68|7.9|5.3|258|83|22.4|6.1|229|69|19.9|4.8|112|30|9.7|2.9|332|88|28.8|6.7|125|47|10.9|4.1|1056|154|91.7|5.3|457|106|39.7|8.1
9700000US0627590|North Monterey County Unified School District, CA|0627590|2019-2023|001|17746|1125|3629|752|20.4|4.2|1483|342|8.4|1.9|4610|827|26.0|3.8|2959|397|16.7|2.0|1610|307|9.1|1.7|2317|398|13.1|2.1|1138|247|6.4|1.4|12634|1195|71.2|4.3|3455|470|19.5|2.5
9600000US0603030|Northern Humboldt Union High School District, CA|0603030|2019-2023|001|30636|999|318|115|1.0|0.4|1386|417|4.5|1.3|5215|606|17.0|1.7|7873|635|25.7|1.9|2823|434|9.2|1.4|8077|610|26.4|1.9|4944|442|16.1|1.6|28932|975|94.4|1.4|13021|679|42.5|2.3
9700000US0627690|Norwalk-La Mirada Unified School District, CA|0627690|2019-2023|001|80970|1505|8931|824|11.0|0.9|6283|691|7.8|0.8|19967|1008|24.7|1.4|16693|1038|20.6|1.2|6347|570|7.8|0.7|15939|995|19.7|1.1|6810|813|8.4|1.0|65756|1404|81.2|1.2|22749|1248|28.1|1.3
9700000US0627720|Novato Unified School District, CA|0627720|2019-2023|001|44179|844|2495|661|5.6|1.5|1409|369|3.2|0.8|6575|714|14.9|1.6|8646|757|19.6|1.7|3511|512|7.9|1.1|13331|738|30.2|1.6|8212|780|18.6|1.7|40275|1089|91.2|1.7|21543|1048|48.8|2.2
9500000US0627750|Nuestro Elementary School District, CA|0627750|2019-2023|001|246|68|5|7|2.0|2.9|16|17|6.5|6.5|52|25|21.1|8.5|85|33|34.6|9.2|42|23|17.1|7.7|28|18|11.4|7.8|18|15|7.3|5.4|225|63|91.5|6.8|46|25|18.7|9.9
9500000US0627780|Nuview Union Elementary School District, CA|0627780|2019-2023|001|6624|679|941|346|14.2|4.8|673|239|10.2|3.2|2196|388|33.2|5.1|1302|256|19.7|4.0|565|161|8.5|2.5|589|180|8.9|2.6|358|178|5.4|2.4|5010|534|75.6|5.5|947|258|14.3|3.3
9500000US0627810|Oak Grove Elementary School District, CA|0627810|2019-2023|001|77876|1947|6014|752|7.7|0.9|3789|598|4.9|0.7|13878|1023|17.8|1.2|15323|1056|19.7|1.3|6741|654|8.7|0.8|20511|1328|26.3|1.6|11620|854|14.9|1.1|68073|1828|87.4|1.1|32131|1386|41.3|1.6
9500000US0627840|Oak Grove Union Elementary School District, CA|0627840|2019-2023|001|3611|489|174|198|4.8|5.3|83|83|2.3|2.3|512|236|14.2|6.0|769|271|21.3|6.7|383|128|10.6|3.6|1028|308|28.5|7.4|662|192|18.3|6.3|3354|424|92.9|5.4|1690|344|46.8|9.4
9700000US0627850|Oak Park Unified School District, CA|0627850|2019-2023|001|9194|620|50|44|0.5|0.5|74|69|0.8|0.7|705|215|7.7|2.2|1672|332|18.2|3.5|883|471|9.6|4.8|3076|430|33.5|4.6|2734|358|29.7|4.1|9070|616|98.7|0.9|5810|464|63.2|5.3
9500000US0627870|Oak Run Elementary School District, CA|0627870|2019-2023|001|596|186|58|66|9.7|9.3|48|33|8.1|5.9|204|112|34.2|10.7|129|42|21.6|8.3|51|29|8.6|4.8|85|48|14.3|8.2|21|14|3.5|2.3|490|145|82.2|9.1|106|54|17.8|9.1
9500000US0627900|Oak Valley Union Elementary School District, CA|0627900|2019-2023|001|868|214|158|53|18.2|6.3|141|57|16.2|5.6|248|66|28.6|5.5|135|57|15.6|5.0|86|44|9.9|4.6|31|26|3.6|2.9|69|84|7.9|8.1|569|180|65.6|8.0|100|87|11.5|8.0
9500000US0627930|Oak View Union Elementary School District, CA|0627930|2019-2023|001|2295|419|227|111|9.9|5.0|103|68|4.5|2.6|580|162|25.3|5.1|696|208|30.3|6.0|203|72|8.8|3.0|372|136|16.2|5.4|114|76|5.0|3.2|1965|384|85.6|5.0|486|148|21.2|5.7
9600000US0699013|Oakdale Joint Unified School District (9-12), CA|0699013|2019-2023|001|2009|370|152|78|7.6|3.4|102|48|5.1|2.4|476|131|23.7|4.5|537|141|26.7|4.7|167|59|8.3|2.9|343|97|17.1|4.0|232|103|11.5|4.3|1755|333|87.4|4.3|575|164|28.6|6.0
9700000US0600062|Oakdale Joint Unified School District, CA|0600062|2019-2023|001|20792|891|1160|301|5.6|1.4|1825|420|8.8|1.9|5260|662|25.3|3.2|5693|662|27.4|3.0|2000|412|9.6|2.0|3110|539|15.0|2.5|1744|343|8.4|1.6|17807|839|85.6|2.4|4854|694|23.3|3.1
9700000US0628050|Oakland Unified School District, CA|0628050|2019-2023|001|321883|1962|28629|1573|8.9|0.5|20586|1320|6.4|0.4|52105|2114|16.2|0.6|49168|1835|15.3|0.6|17530|1272|5.4|0.4|85214|2438|26.5|0.7|68651|2206|21.3|0.7|272668|3057|84.7|0.7|153865|2821|47.8|0.8
9500000US0628080|Oakley Union Elementary School District, CA|0628080|2019-2023|001|27969|1184|1224|426|4.4|1.5|2180|501|7.8|1.8|7618|795|27.2|2.6|7255|825|25.9|2.6|3062|640|10.9|2.3|5007|640|17.9|2.3|1623|446|5.8|1.6|24565|1228|87.8|2.2|6630|745|23.7|2.6
9500000US0628140|Ocean View Elementary School District (Orange County), CA|0628140|2019-2023|001|71726|1648|3079|470|4.3|0.6|2706|471|3.8|0.6|12518|1054|17.5|1.4|15872|1146|22.1|1.5|6904|869|9.6|1.2|18899|1110|26.3|1.6|11748|939|16.4|1.3|65941|1496|91.9|0.9|30647|1221|42.7|1.7
9500000US0628170|Ocean View Elementary School District (Ventura County), CA|0628170|2019-2023|001|10881|857|2693|511|24.7|3.8|927|211|8.5|1.9|2906|467|26.7|3.6|1915|301|17.6|2.6|847|185|7.8|1.7|1099|211|10.1|1.9|494|209|4.5|1.8|7261|670|66.7|4.3|1593|329|14.6|2.9
9700000US0628250|Oceanside Unified School District, CA|0628250|2019-2023|001|91103|2471|8295|977|9.1|1.0|4996|686|5.5|0.7|17720|1022|19.5|1.1|22601|1401|24.8|1.2|7706|856|8.5|0.9|19851|1243|21.8|1.1|9934|771|10.9|0.9|77812|2383|85.4|1.2|29785|1275|32.7|1.2
9700000US0628270|Ojai Unified School District, CA|0628270|2019-2023|001|17303|1010|709|433|4.1|2.5|983|310|5.7|1.8|3373|668|19.5|3.5|3234|483|18.7|2.7|1904|543|11.0|3.2|3902|518|22.6|2.6|3198|528|18.5|2.8|15611|1120|90.2|3.3|7100|825|41.0|3.9
9500000US0628320|Old Adobe Union Elementary School District, CA|0628320|2019-2023|001|19759|1160|833|284|4.2|1.3|812|289|4.1|1.4|3988|543|20.2|2.4|5182|612|26.2|2.8|2001|312|10.1|1.5|4748|575|24.0|2.6|2195|303|11.1|1.6|18114|1006|91.7|2.2|6943|657|35.1|3.1
9500000US0628470|Ontario-Montclair School District, CA|0628470|2019-2023|001|107855|1737|16343|1025|15.2|0.9|13465|1019|12.5|0.9|30356|1343|28.1|1.2|22199|1089|20.6|1.0|8403|766|7.8|0.7|12304|830|11.4|0.8|4785|589|4.4|0.5|78047|1648|72.4|1.2|17089|1002|15.8|0.9
9500000US0628530|Orange Center Elementary School District, CA|0628530|2019-2023|001|891|217|202|86|22.7|8.3|157|101|17.6|9.4|154|59|17.3|6.3|229|103|25.7|9.1|46|37|5.2|4.1|73|37|8.2|3.8|30|27|3.4|2.9|532|138|59.7|9.1|103|48|11.6|5.0
9700000US0628650|Orange Unified School District, CA|0628650|2019-2023|001|157116|2628|9799|829|6.2|0.5|7618|809|4.8|0.5|27161|1550|17.3|0.9|32505|1877|20.7|1.1|13330|991|8.5|0.6|41272|1670|26.3|1.0|25431|1171|16.2|0.7|139699|2462|88.9|0.7|66703|2098|42.5|1.3
9500000US0628680|Orchard Elementary School District, CA|0628680|2019-2023|001|15638|908|1045|280|6.7|1.7|462|139|3.0|0.9|1713|313|11.0|1.9|1418|362|9.1|2.2|775|247|5.0|1.6|4529|514|29.0|3.1|5696|780|36.4|4.3|14131|849|90.4|2.0|10225|828|65.4|3.7
9500000US0628710|Orcutt Union Elementary School District, CA|0628710|2019-2023|001|24730|1137|669|214|2.7|0.9|1552|472|6.3|1.8|4528|525|18.3|1.8|6931|644|28.0|2.3|3193|447|12.9|1.6|4893|466|19.8|2.0|2964|358|12.0|1.5|22509|1002|91.0|1.9|7857|525|31.8|2.4
9500000US0628830|Orick Elementary School District, CA|0628830|2019-2023|001|269|97|0|14|0.0|14.6|22|16|8.2|6.2|129|78|48.0|16.5|68|28|25.3|10.0|12|12|4.5|4.1|19|16|7.1|5.2|19|15|7.1|5.6|247|96|91.8|6.2|38|27|14.1|9.0
9500000US0628860|Orinda Union Elementary School District, CA|0628860|2019-2023|001|13712|452|188|105|1.4|0.8|67|55|0.5|0.4|536|219|3.9|1.6|794|179|5.8|1.3|429|140|3.1|1.0|5384|524|39.3|3.3|6314|398|46.0|3.1|13457|435|98.1|0.8|11698|485|85.3|2.7
9600000US0699005|Orland Joint Unified School District (9-12), CA|0699005|2019-2023|001|768|180|70|48|9.1|5.8|57|37|7.4|4.3|276|119|35.9|10.5|166|61|21.6|6.8|55|33|7.2|4.3|101|34|13.2|4.8|43|33|5.6|4.0|641|154|83.5|6.4|144|56|18.8|7.2
9700000US0600045|Orland Joint Unified School District, CA|0600045|2019-2023|001|8900|448|1030|287|11.6|3.1|703|218|7.9|2.5|2879|458|32.3|4.8|1972|275|22.2|3.0|942|246|10.6|2.7|1060|251|11.9|2.9|314|127|3.5|1.4|7167|455|80.5|3.4|1374|282|15.4|3.1
9500000US0628950|Oro Grande Elementary School District, CA|0628950|2019-2023|001|616|143|76|30|12.3|4.5|89|41|14.4|5.6|223|77|36.2|8.9|109|45|17.7|6.2|37|25|6.0|3.5|43|25|7.0|3.7|39|23|6.3|3.6|451|121|73.2|8.2|82|35|13.3|4.9
9500000US0629100|Oroville City Elementary School District, CA|0629100|2019-2023|001|19478|945|814|292|4.2|1.5|1652|355|8.5|1.8|5803|637|29.8|2.6|5662|560|29.1|2.7|2093|430|10.7|2.1|2347|477|12.0|2.4|1107|237|5.7|1.2|17012|960|87.3|2.1|3454|549|17.7|2.7
9600000US0629130|Oroville Union High School District, CA|0629130|2019-2023|001|36168|1066|1903|343|5.3|1.0|3707|448|10.2|1.1|11161|775|30.9|1.8|10415|677|28.8|1.8|3505|449|9.7|1.2|3889|559|10.8|1.5|1588|280|4.4|0.8|30558|1018|84.5|1.4|5477|622|15.1|1.7
9500000US0629160|Outside Creek Elementary School District, CA|0629160|2019-2023|001|388|123|60|38|15.5|8.3|19|17|4.9|4.2|116|49|29.9|10.6|125|65|32.2|11.0|10|13|2.6|3.0|35|21|9.0|5.2|23|19|5.9|4.8|309|104|79.6|8.6|58|30|14.9|6.6
9700000US0629190|Owens Valley Unified School District, CA|0629190|2019-2023|001|616|124|8|10|1.3|1.7|14|23|2.3|3.8|224|78|36.4|9.5|172|56|27.9|7.9|58|28|9.4|4.6|75|29|12.2|4.2|65|44|10.6|6.3|594|127|96.4|4.7|140|62|22.7|8.3
9500000US0629220|Oxnard Elementary School District, CA|0629220|2019-2023|001|79475|2025|15921|1312|20.0|1.5|7648|856|9.6|1.0|20064|1296|25.2|1.4|13812|691|17.4|0.9|5699|485|7.2|0.6|11110|876|14.0|1.1|5221|532|6.6|0.7|55906|1712|70.3|1.6|16331|1032|20.5|1.3
9600000US0629270|Oxnard Union High School District, CA|0629270|2019-2023|001|214030|1797|33167|1723|15.5|0.8|15563|1097|7.3|0.5|48432|1822|22.6|0.8|41387|1478|19.3|0.7|17956|941|8.4|0.4|36979|1395|17.3|0.6|20546|1249|9.6|0.6|165300|2492|77.2|0.9|57525|1796|26.9|0.8
9500000US0629280|Pacheco Union Elementary School District, CA|0629280|2019-2023|001|6764|701|110|77|1.6|1.1|241|129|3.6|1.8|1859|471|27.5|5.8|1926|375|28.5|5.1|964|281|14.3|3.7|1006|180|14.9|2.8|658|219|9.7|3.4|6413|640|94.8|2.0|1664|287|24.6|4.6
9500000US0629340|Pacific Elementary School District, CA|0629340|2019-2023|001|534|189|39|42|7.3|7.5|25|36|4.7|6.6|79|47|14.8|8.0|131|130|24.5|19.7|41|28|7.7|5.3|149|100|27.9|16.3|70|34|13.1|7.2|470|174|88.0|9.3|219|105|41.0|16.7
9700000US0629370|Pacific Grove Unified School District, CA|0629370|2019-2023|001|13712|339|135|114|1.0|0.8|281|121|2.0|0.9|1506|246|11.0|1.7|2504|309|18.3|2.3|1080|215|7.9|1.6|4032|348|29.4|2.5|4174|474|30.4|3.2|13296|354|97.0|1.2|8206|485|59.8|3.0
9500000US0629400|Pacific Union Elementary School District (Fresno County), CA|0629400|2019-2023|001|1775|337|266|127|15.0|6.8|246|146|13.9|7.9|422|151|23.8|6.8|379|164|21.4|8.3|193|117|10.9|6.0|176|128|9.9|6.8|93|68|5.2|3.9|1263|336|71.2|12.2|269|100|15.2|5.1
9500000US0629430|Pacific Union Elementary School District (Humboldt County), CA|0629430|2019-2023|001|3600|538|53|39|1.5|1.1|145|111|4.0|3.0|680|220|18.9|5.0|1044|233|29.0|5.9|379|156|10.5|4.0|678|185|18.8|4.6|621|202|17.3|4.4|3402|530|94.5|3.2|1299|310|36.1|6.2
9500000US0620460|Pacifica School District, CA|0620460|2019-2023|001|28006|535|531|146|1.9|0.5|748|184|2.7|0.7|4522|469|16.1|1.7|5908|580|21.1|2.0|2828|653|10.1|2.3|8396|661|30.0|2.4|5073|513|18.1|1.9|26727|592|95.4|0.9|13469|796|48.1|2.9
9700000US0629490|Pajaro Valley Joint Unified School District, CA|0629490|2019-2023|001|70882|1414|11235|932|15.9|1.3|5627|747|7.9|1.0|14077|1018|19.9|1.4|15058|1067|21.2|1.4|5647|598|8.0|0.9|11227|933|15.8|1.3|8011|678|11.3|0.9|54020|1502|76.2|1.6|19238|1081|27.1|1.5
9500000US0629540|Palermo Union Elementary School District, CA|0629540|2019-2023|001|5457|554|345|135|6.3|2.4|751|185|13.8|3.0|1965|329|36.0|5.7|1529|277|28.0|4.1|402|161|7.4|2.8|287|123|5.3|2.2|178|121|3.3|2.1|4361|480|79.9|3.7|465|168|8.5|2.8
9700000US0629550|Palm Springs Unified School District, CA|0629550|2019-2023|001|132123|2151|9770|987|7.4|0.7|8624|797|6.5|0.6|32372|1523|24.5|1.1|30014|1327|22.7|0.9|9940|711|7.5|0.5|23888|1296|18.1|0.9|17515|1036|13.3|0.7|113729|2184|86.1|0.8|41403|1693|31.3|1.1
9500000US0629580|Palmdale Elementary School District, CA|0629580|2019-2023|001|87071|1969|11275|980|12.9|1.0|11288|850|13.0|0.9|28076|1490|32.2|1.4|18788|1036|21.6|1.2|6386|795|7.3|0.9|8148|739|9.4|0.8|3110|536|3.6|0.6|64508|1749|74.1|1.3|11258|954|12.9|1.1
9700000US0629610|Palo Alto Unified School District, CA|0629610|2019-2023|001|57084|1350|830|251|1.5|0.4|702|223|1.2|0.4|2495|581|4.4|1.0|3481|413|6.1|0.7|1583|299|2.8|0.5|16073|942|28.2|1.5|31920|1251|55.9|1.9|55552|1358|97.3|0.6|47993|1294|84.1|1.4
9700000US0629640|Palo Verde Unified School District, CA|0629640|2019-2023|001|15003|522|1826|388|12.2|2.5|2590|306|17.3|2.0|4099|548|27.3|3.4|4007|331|26.7|2.2|1144|170|7.6|1.1|833|155|5.6|1.0|504|156|3.4|1.1|10587|570|70.6|3.3|1337|235|8.9|1.6
9500000US0629670|Palo Verde Union Elementary School District, CA|0629670|2019-2023|001|1292|196|268|95|20.7|6.8|180|82|13.9|5.5|392|110|30.3|6.9|206|65|15.9|5.0|91|50|7.0|3.7|138|58|10.7|4.3|17|13|1.3|1.1|844|148|65.3|7.2|155|61|12.0|4.5
9700000US0629700|Palos Verdes Peninsula Unified School District, CA|0629700|2019-2023|001|43125|1030|442|182|1.0|0.4|415|194|1.0|0.4|2530|366|5.9|0.8|5411|510|12.5|1.1|2409|324|5.6|0.7|16051|694|37.2|1.7|15867|845|36.8|1.6|42268|1057|98.0|0.7|31918|878|74.0|1.6
9500000US0606390|Panama-Buena Vista School District, CA|0606390|2019-2023|001|91351|2444|6148|813|6.7|0.9|6785|879|7.4|1.0|22612|1503|24.8|1.4|22956|1606|25.1|1.7|7817|918|8.6|1.0|16286|1572|17.8|1.6|8747|759|9.6|0.8|78418|2418|85.8|1.3|25033|1891|27.4|1.9
9500000US0629770|Panoche Elementary School District, CA|0629770|2019-2023|001|80|41|10|12|12.5|13.8|0|14|0.0|37.9|25|18|31.3|15.0|25|18|31.3|18.9|12|15|15.0|12.4|7|6|8.8|8.4|1|2|1.3|2.3|70|38|87.5|13.8|8|7|10.0|9.3
9500000US0629790|Paradise Elementary School District, CA|0629790|2019-2023|001|694|146|124|60|17.9|7.2|49|32|7.1|4.0|210|67|30.3|7.2|160|55|23.1|6.2|52|32|7.5|4.7|64|26|9.2|3.8|35|23|5.0|3.1|521|112|75.1|8.1|99|36|14.3|4.9
9700000US0629820|Paradise Unified School District, CA|0629820|2019-2023|001|12151|859|270|177|2.2|1.4|537|187|4.4|1.6|3545|668|29.2|4.7|3204|483|26.4|4.2|1547|420|12.7|3.2|2293|598|18.9|4.6|755|172|6.2|1.5|11344|872|93.4|2.2|3048|587|25.1|4.4
9700000US0629850|Paramount Unified School District, CA|0629850|2019-2023|001|49188|1350|9075|876|18.4|1.7|5266|563|10.7|1.1|14454|1008|29.4|2.0|9562|794|19.4|1.4|3524|465|7.2|0.9|5413|649|11.0|1.3|1894|337|3.9|0.7|34847|1375|70.8|1.9|7307|745|14.9|1.4
9700000US0629910|Parlier Unified School District, CA|0629910|2019-2023|001|8192|471|3048|437|37.2|5.0|832|280|10.2|3.4|2355|403|28.7|4.9|1154|329|14.1|3.7|368|110|4.5|1.3|378|160|4.6|2.0|57|42|0.7|0.5|4312|528|52.6|5.4|435|163|5.3|2.0
9700000US0629940|Pasadena Unified School District, CA|0629940|2019-2023|001|152985|1757|8829|938|5.8|0.6|4745|605|3.1|0.4|20152|1278|13.2|0.8|23254|1261|15.2|0.8|10525|1023|6.9|0.7|45020|1677|29.4|1.1|40460|1677|26.4|1.1|139411|1982|91.1|0.7|85480|1928|55.9|1.1
9600000US0699010|Paso Robles Joint Unified School District (9-12), CA|0699010|2019-2023|001|5100|634|452|231|8.9|4.3|339|146|6.6|2.7|1277|292|25.0|5.0|1205|230|23.6|3.9|732|203|14.4|3.7|747|205|14.6|3.3|348|120|6.8|2.0|4309|575|84.5|5.1|1095|282|21.5|4.3
9700000US0600048|Paso Robles Joint Unified School District, CA|0600048|2019-2023|001|28410|958|1249|384|4.4|1.3|1326|320|4.7|1.1|6575|603|23.1|1.9|6941|625|24.4|2.0|3600|618|12.7|2.1|5766|580|20.3|1.9|2953|407|10.4|1.5|25835|986|90.9|1.7|8719|712|30.7|2.4
9700000US0630030|Patterson Joint Unified School District, CA|0630030|2019-2023|001|17636|869|2989|487|16.9|2.6|1566|374|8.9|2.1|5727|578|32.5|2.9|3605|498|20.4|2.7|1281|358|7.3|1.9|1843|345|10.5|1.9|625|253|3.5|1.4|13081|898|74.2|3.4|2468|398|14.0|2.2
9500000US0630090|Peninsula Union Elementary School District, CA|0630090|2019-2023|001|323|130|14|16|4.3|5.2|39|32|12.1|8.1|57|34|17.6|7.7|106|58|32.8|9.9|53|44|16.4|10.8|19|15|5.9|4.7|35|18|10.8|5.6|270|113|83.6|9.2|54|28|16.7|8.9
9500000US0601427|Penn Valley Union Elementary School District, CA|0601427|2019-2023|001|9533|731|217|145|2.3|1.5|366|161|3.8|1.7|2328|430|24.4|4.0|2136|438|22.4|3.9|1365|349|14.3|3.3|2131|409|22.4|4.3|990|274|10.4|2.9|8950|726|93.9|2.2|3121|437|32.7|4.6
9500000US0630180|Perris Elementary School District, CA|0630180|2019-2023|001|28416|1508|5720|725|20.1|2.2|3224|478|11.3|1.6|9909|929|34.9|2.5|5219|604|18.4|2.0|1525|303|5.4|1.0|1783|425|6.3|1.5|1036|355|3.6|1.2|19472|1230|68.5|2.5|2819|549|9.9|1.9
9600000US0606034|Perris Union High School District (9-12), CA|0606034|2019-2023|001|106305|2348|6301|787|5.9|0.7|6911|854|6.5|0.8|27572|1413|25.9|1.3|29875|1744|28.1|1.4|11350|1062|10.7|1.0|15996|1255|15.0|1.1|8300|904|7.8|0.8|93093|2391|87.6|1.0|24296|1496|22.9|1.3
9600000US0630210|Perris Union High School District, CA|0630210|2019-2023|001|28416|1508|5720|725|20.1|2.2|3224|478|11.3|1.6|9909|929|34.9|2.5|5219|604|18.4|2.0|1525|303|5.4|1.0|1783|425|6.3|1.5|1036|355|3.6|1.2|19472|1230|68.5|2.5|2819|549|9.9|1.9
9500000US0630230|Petaluma City Elementary School District, CA|0630230|2019-2023|001|23619|974|960|305|4.1|1.3|929|408|3.9|1.7|3470|452|14.7|1.9|5173|579|21.9|2.4|2018|493|8.5|2.0|7062|738|29.9|2.8|4007|588|17.0|2.4|21730|1043|92.0|2.3|11069|909|46.9|3.1
9600000US0630250|Petaluma Joint Union High School District, CA|0630250|2019-2023|001|55393|1096|2290|448|4.1|0.8|1954|528|3.5|0.9|9861|702|17.8|1.2|12798|789|23.1|1.4|5276|632|9.5|1.1|14994|881|27.1|1.5|8220|717|14.8|1.2|51149|1201|92.3|1.4|23214|1049|41.9|1.7
9700000US0630330|Piedmont City Unified School District, CA|0630330|2019-2023|001|7498|245|62|58|0.8|0.8|20|23|0.3|0.3|326|173|4.3|2.3|380|147|5.1|1.9|196|131|2.6|1.8|2616|349|34.9|4.4|3898|383|52.0|5.1|7416|242|98.9|0.8|6514|299|86.9|2.9
9700000US0630360|Pierce Joint Unified School District, CA|0630360|2019-2023|001|4325|642|1124|253|26.0|6.4|313|115|7.2|2.5|940|241|21.7|5.1|933|491|21.6|10.0|381|153|8.8|4.3|487|176|11.3|4.0|147|86|3.4|2.0|2888|610|66.8|7.2|634|194|14.7|4.3
9500000US0630390|Pine Ridge Elementary School District, CA|0630390|2019-2023|001|501|124|2|3|0.4|0.6|14|12|2.8|2.4|117|49|23.4|7.7|116|42|23.2|7.2|58|30|11.6|5.8|105|44|21.0|7.8|89|66|17.8|11.6|485|121|96.8|2.6|194|78|38.7|11.0
9500000US0630450|Piner-Olivet Union Elementary School District, CA|0630450|2019-2023|001|11494|1082|336|162|2.9|1.4|361|163|3.1|1.4|2630|542|22.9|3.9|3161|617|27.5|4.3|1470|283|12.8|2.3|2591|487|22.5|4.3|945|242|8.2|1.9|10797|1031|93.9|1.7|3536|542|30.8|4.4
9500000US0630520|Pioneer Union Elementary School District (Butte County), CA|0630520|2019-2023|001|747|217|9|13|1.2|1.7|92|44|12.3|5.8|238|109|31.9|9.5|287|117|38.4|8.2|45|33|6.0|4.5|55|35|7.4|4.9|21|24|2.8|3.2|646|205|86.5|6.2|76|43|10.2|6.0
9500000US0630480|Pioneer Union Elementary School District (El Dorado County), CA|0630480|2019-2023|001|4176|679|0|19|0.0|1.0|161|96|3.9|2.2|1256|335|30.1|6.3|1145|355|27.4|7.0|440|154|10.5|3.7|823|294|19.7|5.8|351|204|8.4|4.9|4015|656|96.1|2.2|1174|388|28.1|7.8
9500000US0630510|Pioneer Union Elementary School District (Kings County), CA|0630510|2019-2023|001|7964|791|383|189|4.8|2.3|351|200|4.4|2.5|1765|495|22.2|5.4|1955|391|24.5|4.5|885|231|11.1|2.8|1738|344|21.8|4.1|887|265|11.1|3.0|7230|762|90.8|3.3|2625|465|33.0|5.0
9700000US0630600|Pittsburg Unified School District, CA|0630600|2019-2023|001|42441|1652|5792|758|13.6|1.8|4370|697|10.3|1.6|11810|1070|27.8|2.3|8959|879|21.1|1.8|3510|489|8.3|1.1|5649|703|13.3|1.5|2351|466|5.5|1.1|32279|1643|76.1|2.2|8000|891|18.8|1.9
9500000US0630630|Pixley Union Elementary School District, CA|0630630|2019-2023|001|2520|430|838|211|33.3|9.0|501|265|19.9|9.9|739|302|29.3|9.4|330|156|13.1|5.1|0|19|0.0|1.7|88|64|3.5|2.7|24|35|1.0|1.4|1181|393|46.9|10.9|112|87|4.4|3.6
9700000US0630660|Placentia-Yorba Linda Unified School District, CA|0630660|2019-2023|001|109725|1873|4665|694|4.3|0.6|4112|563|3.7|0.5|17507|1256|16.0|1.1|21884|1346|19.9|1.1|9893|758|9.0|0.7|31229|1360|28.5|1.2|20435|1070|18.6|1.0|100948|1830|92.0|0.8|51664|1616|47.1|1.4
9500000US0630720|Placer Hills Union Elementary School District, CA|0630720|2019-2023|001|11554|778|186|142|1.6|1.2|426|287|3.7|2.4|2127|321|18.4|2.6|2671|351|23.1|2.9|1493|261|12.9|2.2|3027|426|26.2|3.0|1624|291|14.1|2.6|10942|660|94.7|2.7|4651|444|40.3|2.9
9600000US0630750|Placer Union High School District, CA|0630750|2019-2023|001|70895|1324|1521|413|2.1|0.6|2812|549|4.0|0.8|14578|1083|20.6|1.4|17323|910|24.4|1.2|8857|597|12.5|0.9|15736|936|22.2|1.3|10068|829|14.2|1.1|66562|1467|93.9|1.0|25804|1225|36.4|1.6
